symbol,snapshot_ts,meta_added_ts,meta_expires_ts,meta_duration_sec,meta_archive_schema_version,spot_mid,spot_spread_bps,spot_range_pct_24h,spot_ticker24_chg,derived_liq_global_pct,derived_spread_bps,score_final,sentiment_posts_total,sentiment_posts_pos,sentiment_posts_neu,sentiment_posts_neg,sentiment_mean_score,sentiment_is_silent
NEO,2026-02-07T22:16:31.074Z,2026-02-07T22:16:31.074388Z,2026-02-08T00:16:31.074388Z,7415.894291,7,2.775,36.03603603603527,7.415329768270936,-4.037,27.972027972027973,36.03603603603527,31.34688548745779,3,0,3,0,1.0,False
OSMO,2026-02-07T22:16:41.567Z,2026-02-07T22:16:41.567322Z,2026-02-08T00:16:41.567322Z,7405.401357,7,0.03905,25.60819462227986,4.336734693877552,0.771,26.573426573426573,25.60819462227986,69.88160551795393,17,3,14,0,0.8824,False
PEOPLE,2026-02-07T22:16:48.559Z,2026-02-07T22:16:48.560023Z,2026-02-08T00:16:48.560023Z,7398.408656,7,0.006855,14.587892049598238,7.525325615050658,-1.847,22.727272727272727,14.587892049598238,66.65758617879821,1,0,1,0,1.0,False
SHELL,2026-02-07T22:17:30.190Z,2026-02-07T22:17:30.190486Z,2026-02-08T00:17:30.190486Z,7356.778193,7,0.03185,31.39717425431583,5.031446540880516,-3.049,19.23076923076923,31.39717425431583,57.4179381760703,1,0,1,0,1.0,False
SXT,2026-02-07T22:17:44.186Z,2026-02-07T22:17:44.187050Z,2026-02-08T00:17:44.187050Z,7342.781629,7,0.02345,42.643923240937916,5.063291139240506,-0.837,26.223776223776223,42.643923240937916,63.520480143287266,19,15,2,2,1.0,False
TNSR,2026-02-07T22:17:59.173Z,2026-02-07T22:17:59.174163Z,2026-02-08T00:17:59.174163Z,7327.794516,7,0.045149999999999996,22.1483942414166,6.387665198237885,-2.155,24.825174825174827,22.1483942414166,63.24247257762232,25,2,22,1,0.68,False
TUT,2026-02-07T22:18:08.514Z,2026-02-07T22:18:08.514518Z,2026-02-08T00:18:08.514518Z,7318.454161,7,0.010975,9.111617312072521,4.657534246575342,-0.364,23.076923076923077,9.111617312072521,55.15946166602924,0,0,0,0,,
VANA,2026-02-07T22:18:18.544Z,2026-02-07T22:18:18.545261Z,2026-02-08T00:18:18.545261Z,7308.423418,7,1.5605,6.408202499198269,5.633802816901413,-0.762,23.776223776223777,6.408202499198269,68.43279156221345,0,0,0,0,,
VANRY,2026-02-07T22:18:27.467Z,2026-02-07T22:18:27.468043Z,2026-02-08T00:18:27.468043Z,7299.500636,7,0.0061095,18.004746705949298,6.000648718780418,-2.344,22.027972027972027,18.004746705949298,61.718935760691416,33,11,22,0,0.5758,False
XAI,2026-02-07T22:18:37.473Z,2026-02-07T22:18:37.473186Z,2026-02-08T00:18:37.473186Z,7289.495493,7,0.010675,46.83840749414491,5.430711610486881,-2.821,18.53146853146853,46.83840749414491,47.505287217165645,2,0,2,0,1.0,False
1INCH,2026-02-07T22:24:28.335Z,2026-02-07T22:24:28.335738Z,2026-02-08T00:24:28.335738Z,7538.807529,7,0.09895,30.318342597270817,5.000000000000004,1.317,14.685314685314685,30.318342597270817,67.9143684202396,5,0,5,0,1.0,False
A2Z,2026-02-07T22:24:35.652Z,2026-02-07T22:24:35.652866Z,2026-02-08T00:24:35.652866Z,7531.490401,7,0.0010235,29.311187103079444,4.897159647404519,-1.066,5.944055944055944,29.311187103079444,49.893436704203744,1,0,1,0,-1.0,False
AT,2026-02-07T22:24:50.515Z,2026-02-07T22:24:50.515417Z,2026-02-08T00:24:50.515417Z,7516.62785,7,0.15844999999999998,18.933417481855145,3.9440203562341036,-1.75,12.937062937062937,18.933417481855145,44.733291941962726,4,1,3,0,1.0,False
BFUSD,2026-02-07T22:24:57.353Z,2026-02-07T22:24:57.354214Z,2026-02-08T00:24:57.354214Z,7509.789053,7,0.99945,1.0005503026674674,0.03001801080649169,-0.02,11.538461538461538,1.0005503026674674,43.28183444988199,0,0,0,0,,
BIGTIME,2026-02-07T22:25:06.963Z,2026-02-07T22:25:06.964055Z,2026-02-08T00:25:06.964055Z,7500.179212,7,0.015255000000000001,32.77613897082904,5.5591890124264225,-0.843,3.1468531468531467,32.77613897082904,45.87328103304206,46,11,31,4,0.3913,False
BMT,2026-02-07T22:25:19.523Z,2026-02-07T22:25:19.523864Z,2026-02-08T00:25:19.523864Z,7487.619403,7,0.01712,23.36448598130746,4.9275362318840585,-0.576,9.79020979020979,23.36448598130746,62.49578595359012,2,2,0,0,1.0,False
C,2026-02-07T22:25:27.066Z,2026-02-07T22:25:27.067106Z,2026-02-08T00:25:27.067106Z,7480.076161,7,0.055099999999999996,36.29764065335731,6.498194945848374,-0.539,6.643356643356643,36.29764065335731,59.22589250234823,0,0,0,0,,
DF,2026-02-07T22:25:49.459Z,2026-02-07T22:25:49.459771Z,2026-02-08T00:25:49.459771Z,7457.683496,7,0.0032649999999999997,153.13935681470178,25.602409638554207,-10.753,13.986013986013987,153.13935681470178,57.88419432468946,0,0,0,0,,
ENJ,2026-02-07T22:25:57.038Z,2026-02-07T22:25:57.039049Z,2026-02-08T00:25:57.039049Z,7450.104218,7,0.02327,17.1895143962191,5.0193050193050235,2.642,15.734265734265735,17.1895143962191,69.403954490178,35,18,12,5,0.0286,False
FORM,2026-02-07T22:26:04.777Z,2026-02-07T22:26:04.777699Z,2026-02-08T00:26:04.777699Z,7442.365568,7,0.21725,13.808975834293324,7.76214253290967,-2.78,16.083916083916083,13.808975834293324,52.22830303069513,8,7,1,0,0.375,False
GMX,2026-02-07T22:26:13.916Z,2026-02-07T22:26:13.917142Z,2026-02-08T00:26:13.917142Z,7433.226125,7,6.255,15.987210231814208,6.497622820919179,1.284,6.293706293706293,15.987210231814208,57.20329528931395,0,0,0,0,,
HAEDAL,2026-02-07T22:26:22.484Z,2026-02-07T22:26:22.485182Z,2026-02-08T00:26:22.485182Z,7424.658085,7,0.027049999999999998,36.96857670979645,4.797047970479702,0.743,7.3426573426573425,36.96857670979645,45.02574842369746,0,0,0,0,,
ILV,2026-02-07T22:26:31.176Z,2026-02-07T22:26:31.176548Z,2026-02-08T00:26:31.176548Z,7415.966719,7,4.02,49.75124378109568,5.418719211822654,1.247,9.090909090909092,49.75124378109568,54.0392188174399,1,1,0,0,1.0,False
LISTA,2026-02-07T22:26:43.002Z,2026-02-07T22:26:43.002893Z,2026-02-08T00:26:43.002893Z,7404.140374,7,0.10005,49.97501249375317,7.996051332675232,1.809,5.244755244755245,49.97501249375317,62.618920312250395,0,0,0,0,,
MAV,2026-02-07T22:27:11.081Z,2026-02-07T22:27:11.081487Z,2026-02-08T00:27:11.081487Z,7376.06178,7,0.017875000000000002,72.72727272727364,5.49148819330037,-0.11,8.391608391608392,72.72727272727364,63.043584513375,0,0,0,0,,
